restaurant_id,restaurant_name,rating,n_comment,rank,url
1376,Rumah Pantai Eatery,4,1,"#1,376 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12813507-Reviews-Rumah_Pantai_Eatery-Surabaya_East_Java_Java.html
1377,Warung Mejoyo,4,1,"#1,377 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d13147830-Reviews-Warung_Mejoyo-Surabaya_East_Java_Java.html
1378,Soto Banjar Nyonya Lin,4,1,"#1,378 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d13141438-Reviews-Soto_Banjar_Nyonya_Lin-Surabaya_East_Java_Java.html
1379,After You Bistro,4,1,"#1,379 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d13137845-Reviews-After_You_Bistro-Surabaya_East_Java_Java.html
1380,Kedai San9a,3.5,2,"#1,380 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d13225593-Reviews-Kedai_San9a-Surabaya_East_Java_Java.html
1381,Heracate Tea Room,4,1,"#1,381 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d13113839-Reviews-Heracate_Tea_Room-Surabaya_East_Java_Java.html
1382,Pujasera MERR,3.5,2,"#1,382 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12557779-Reviews-Pujasera_MERR-Surabaya_East_Java_Java.html
1383,Dante Coffee,4,1,"#1,383 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12968901-Reviews-Dante_Coffee-Surabaya_East_Java_Java.html
1384,Classic Bistik,3.5,2,"#1,384 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12502981-Reviews-Classic_Bistik-Surabaya_East_Java_Java.html
1385,Resto Le Hua,4,1,"#1,385 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10085288-Reviews-Resto_Le_Hua-Surabaya_East_Java_Java.html
1386,Lambe Nganggur,4,1,"#1,386 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12937100-Reviews-Lambe_Nganggur-Surabaya_East_Java_Java.html
1387,Masakan Hot 328,4,1,"#1,387 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12902218-Reviews-Masakan_Hot_328-Surabaya_East_Java_Java.html
1388,Azyan Food,4,1,"#1,388 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12906925-Reviews-Azyan_Food-Surabaya_East_Java_Java.html
1389,Rawon Wongso,4,1,"#1,389 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12817072-Reviews-Rawon_Wongso-Surabaya_East_Java_Java.html
1390,22 Home's Cafe,4,1,"#1,390 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12631089-Reviews-22_Home_s_Cafe-Surabaya_East_Java_Java.html
1391,Soto Cak Muin,3.5,4,"#1,391 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14159521-Reviews-Soto_Cak_Muin-Surabaya_East_Java_Java.html
1392,Rollaas,3,10,"#1,392 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488941-Reviews-Rollaas-Surabaya_East_Java_Java.html
1393,Pocoyo Petra,4,1,"#1,393 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12480994-Reviews-Pocoyo_Petra-Surabaya_East_Java_Java.html
1394,Johnny's Barn,4,1,"#1,394 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12711367-Reviews-Johnny_s_Barn-Surabaya_East_Java_Java.html
1395,Pempek Kito,3.5,2,"#1,395 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12268509-Reviews-Pempek_Kito-Surabaya_East_Java_Java.html
1396,Napoli Es Krim,3,5,"#1,396 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10804113-Reviews-Napoli_Es_Krim-Surabaya_East_Java_Java.html
1397,Pawon Sukomanunggal,4,1,"#1,397 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12519445-Reviews-Pawon_Sukomanunggal-Surabaya_East_Java_Java.html
1398,Mr Dureng,4,1,"#1,398 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12657578-Reviews-Mr_Dureng-Surabaya_East_Java_Java.html
1399,Ina Cookies,4,1,"#1,399 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12657547-Reviews-Ina_Cookies-Surabaya_East_Java_Java.html
1400,Surya Inti Laut,4,1,"#1,400 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7725460-Reviews-Surya_Inti_Laut-Surabaya_East_Java_Java.html
1401,Sambel mBok'ne Genthong,4,1,"#1,401 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12652456-Reviews-Sambel_mBok_ne_Genthong-Surabaya_East_Java_Java.html
1402,Host Cafe,4,1,"#1,402 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12644310-Reviews-Host_Cafe-Surabaya_East_Java_Java.html
1403,RM Ikan Woku,4,1,"#1,403 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12624236-Reviews-RM_Ikan_Woku-Surabaya_East_Java_Java.html
1404,Calipto Cafe,3.5,2,"#1,404 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12685276-Reviews-Calipto_Cafe-Surabaya_East_Java_Java.html
1405,Rumah Kopi Kalamula,4,1,"#1,405 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12551030-Reviews-Rumah_Kopi_Kalamula-Surabaya_East_Java_Java.html
1406,Depot Aon,3,9,"#1,406 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4610125-Reviews-Depot_Aon-Surabaya_East_Java_Java.html
1407,Baksoku Amigos,3.5,3,"#1,407 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d11774031-Reviews-Baksoku_Amigos-Surabaya_East_Java_Java.html
1408,Mie Tiga Tiga,3,6,"#1,408 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6489336-Reviews-Mie_Tiga_Tiga-Surabaya_East_Java_Java.html
1409,Ayam Goreng Jakarta Asli,4,1,"#1,409 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12503151-Reviews-Ayam_Goreng_Jakarta_Asli-Surabaya_East_Java_Java.html
1410,Kikil Bunda,3.5,3,"#1,410 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12652249-Reviews-Kikil_Bunda-Surabaya_East_Java_Java.html
1411,Depot Bu Ima,3.5,2,"#1,411 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12512375-Reviews-Depot_Bu_Ima-Surabaya_East_Java_Java.html
1412,Hanoi Vietnamese & Chinese Restaurant,4,1,"#1,412 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4610184-Reviews-Hanoi_Vietnamese_Chinese_Restaurant-Surabaya_East_Java_Java.html
1413,Warung Jumbo,3.5,4,"#1,413 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d11645409-Reviews-Warung_Jumbo-Surabaya_East_Java_Java.html
1414,Warung Kopi Cak To,3,5,"#1,414 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d953555-Reviews-Warung_Kopi_Cak_To-Surabaya_East_Java_Java.html
1415,Ragi Resto,4,1,"#1,415 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12279476-Reviews-Ragi_Resto-Surabaya_East_Java_Java.html
1416,Mosi Mosi Japanese Restaurant,3.5,2,"#1,416 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10539420-Reviews-Mosi_Mosi_Japanese_Restaurant-Surabaya_East_Java_Java.html
1417,Bakwan Juen,4,1,"#1,417 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12257629-Reviews-Bakwan_Juen-Surabaya_East_Java_Java.html
1418,Depot Soto Banjar Pak Kumis,3.5,4,"#1,418 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d13429961-Reviews-Depot_Soto_Banjar_Pak_Kumis-Surabaya_East_Java_Java.html
1419,Rosella,4,1,"#1,419 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12179605-Reviews-Rosella-Surabaya_East_Java_Java.html
1420,Wei Xiao Fast Chinese Food,3.5,3,"#1,420 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d11927808-Reviews-Wei_Xiao_Fast_Chinese_Food-Surabaya_East_Java_Java.html
1421,Rumah Makan Ampera,3.5,3,"#1,421 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4233088-Reviews-Rumah_Makan_Ampera-Surabaya_East_Java_Java.html
1422,Waroeng Delta 5,3.5,2,"#1,422 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7047469-Reviews-Waroeng_Delta_5-Surabaya_East_Java_Java.html
1423,Bebek & Ayam Goreng Pak Ndut,3.5,2,"#1,423 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488729-Reviews-Bebek_Ayam_Goreng_Pak_Ndut-Surabaya_East_Java_Java.html
1424,Casa Italia,3.5,3,"#1,424 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d15608407-Reviews-Casa_Italia-Surabaya_East_Java_Java.html
1425,Lesehan Sekar Wangi,3.5,3,"#1,425 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7725526-Reviews-Lesehan_Sekar_Wangi-Surabaya_East_Java_Java.html
1426,Depot Bangka,3,5,"#1,426 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4233462-Reviews-Depot_Bangka-Surabaya_East_Java_Java.html
1427,Bing Sanjaya,4,2,"#1,427 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488236-Reviews-Bing_Sanjaya-Surabaya_East_Java_Java.html
1428,Jasmin Bakery,3.5,3,"#1,428 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488829-Reviews-Jasmin_Bakery-Surabaya_East_Java_Java.html
1429,Warung Abadi,3.5,2,"#1,429 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4234172-Reviews-Warung_Abadi-Surabaya_East_Java_Java.html
1430,BBC Warung,3.5,4,"#1,430 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4610082-Reviews-BBC_Warung-Surabaya_East_Java_Java.html
1431,Trs Diner,3.5,3,"#1,431 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6489584-Reviews-Trs_Diner-Surabaya_East_Java_Java.html
1432,Djoeragan Sego Laris Manis,3,6,"#1,432 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d11998328-Reviews-Djoeragan_Sego_Laris_Manis-Surabaya_East_Java_Java.html
1433,Rumah Makan Jakarta,3,5,"#1,433 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4610392-Reviews-Rumah_Makan_Jakarta-Surabaya_East_Java_Java.html
1434,Cafe 1980,3.5,2,"#1,434 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7389300-Reviews-Cafe_1980-Surabaya_East_Java_Java.html
1435,Pink,3.5,4,"#1,435 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488914-Reviews-Pink-Surabaya_East_Java_Java.html
1436,Antares Wedding Cake & Bakery,3.5,3,"#1,436 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6490048-Reviews-Antares_Wedding_Cake_Bakery-Surabaya_East_Java_Java.html
1437,Good Day,3.5,4,"#1,437 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488523-Reviews-Good_Day-Surabaya_East_Java_Java.html
1438,Frollino Pastry,3,7,"#1,438 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7048923-Reviews-Frollino_Pastry-Surabaya_East_Java_Java.html
1439,Bakso Chukul,3.5,5,"#1,439 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d14969358-Reviews-Bakso_Chukul-Surabaya_East_Java_Java.html
1440,Depot Natrie,3.5,2,"#1,440 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10455378-Reviews-Depot_Natrie-Surabaya_East_Java_Java.html
1441,Cimo Cimi Fried Chicken,3,5,"#1,441 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4233432-Reviews-Cimo_Cimi_Fried_Chicken-Surabaya_East_Java_Java.html
1442,Burstea,4,1,"#1,442 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488336-Reviews-Burstea-Surabaya_East_Java_Java.html
1443,Warung Cafetaria,3.5,2,"#1,443 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488963-Reviews-Warung_Cafetaria-Surabaya_East_Java_Java.html
1444,Kedai Tiga Nyonya,3.5,3,"#1,444 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6489620-Reviews-Kedai_Tiga_Nyonya-Surabaya_East_Java_Java.html
1445,Gudeg Boepiek,3.5,3,"#1,445 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6489419-Reviews-Gudeg_Boepiek-Surabaya_East_Java_Java.html
1446,Pondok Dahar,3.5,4,"#1,446 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7688271-Reviews-Pondok_Dahar-Surabaya_East_Java_Java.html
1447,RM Tradisional Kayu Enam,3.5,4,"#1,447 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7725491-Reviews-RM_Tradisional_Kayu_Enam-Surabaya_East_Java_Java.html
1448,Waroeng Pati,3,6,"#1,448 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d13480928-Reviews-Waroeng_Pati-Surabaya_East_Java_Java.html
1449,KFC Supermal Pakuwon Indah,3,13,"#1,449 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8714605-Reviews-KFC_Supermal_Pakuwon_Indah-Surabaya_East_Java_Java.html
1450,Haisien Restoran,4,1,"#1,450 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4610175-Reviews-Haisien_Restoran-Surabaya_East_Java_Java.html
1451,Roast Town,4,1,"#1,451 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488888-Reviews-Roast_Town-Surabaya_East_Java_Java.html
1452,Omah Kuliner,3.5,4,"#1,452 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d9555380-Reviews-Omah_Kuliner-Surabaya_East_Java_Java.html
1453,Hosana Love,3.5,4,"#1,453 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488919-Reviews-Hosana_Love-Surabaya_East_Java_Java.html
1454,X.O. Suki,3,7,"#1,454 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12522215-Reviews-X_O_Suki-Surabaya_East_Java_Java.html
1455,Juanda Resto & Outdoor Cafe,3.5,3,"#1,455 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4610212-Reviews-Juanda_Resto_Outdoor_Cafe-Surabaya_East_Java_Java.html
1456,Fu Guo,3.5,3,"#1,456 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10354611-Reviews-Fu_Guo-Surabaya_East_Java_Java.html
1457,Depot Vegan Balap,3.5,4,"#1,457 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d10283779-Reviews-Depot_Vegan_Balap-Surabaya_East_Java_Java.html
1458,Restaurant Balai Sahabat,3.5,4,"#1,458 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4233949-Reviews-Restaurant_Balai_Sahabat-Surabaya_East_Java_Java.html
1459,Milo Point Permata 08,3.5,3,"#1,459 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488852-Reviews-Milo_Point_Permata_08-Surabaya_East_Java_Java.html
1460,Resto Djoeragan,3.5,4,"#1,460 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6676716-Reviews-Resto_Djoeragan-Surabaya_East_Java_Java.html
1461,Rumah Makan Ikan Bakar Tanjung Perak,4,1,"#1,461 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6489214-Reviews-Rumah_Makan_Ikan_Bakar_Tanjung_Perak-Surabaya_East_Java_Java.html
1462,Pangsit Mie 90,3.5,4,"#1,462 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6490101-Reviews-Pangsit_Mie_90-Surabaya_East_Java_Java.html
1463,Java Net Cafe,3.5,4,"#1,463 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7709371-Reviews-Java_Net_Cafe-Surabaya_East_Java_Java.html
1464,Kedai Kopi Espresso (Keiko),3.5,3,"#1,464 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6489196-Reviews-Kedai_Kopi_Espresso_Keiko-Surabaya_East_Java_Java.html
1465,Kantin 88,4,1,"#1,465 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4610247-Reviews-Kantin_88-Surabaya_East_Java_Java.html
1466,Exelso,3,7,"#1,466 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d13818044-Reviews-Exelso-Surabaya_East_Java_Java.html
1467,Cinema Cafe,3,5,"#1,467 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488141-Reviews-Cinema_Cafe-Surabaya_East_Java_Java.html
1468,La Tosca Steak House & Cafe,3.5,4,"#1,468 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4610270-Reviews-La_Tosca_Steak_House_Cafe-Surabaya_East_Java_Java.html
1469,Rumah Makan Ampera,3,5,"#1,469 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4233988-Reviews-Rumah_Makan_Ampera-Surabaya_East_Java_Java.html
1470,Rama Cafe,3,5,"#1,470 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d7688255-Reviews-Rama_Cafe-Surabaya_East_Java_Java.html
1471,Palms Cafe,4,1,"#1,471 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6489371-Reviews-Palms_Cafe-Surabaya_East_Java_Java.html
1472,Bima Pratama PT,3,7,"#1,472 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4610056-Reviews-Bima_Pratama_PT-Surabaya_East_Java_Java.html
1473,BBQ Frenzy,3,19,"#1,473 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d11679929-Reviews-BBQ_Frenzy-Surabaya_East_Java_Java.html
1474,Huang Ji Huang,5,4,"#1,474 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d16820757-Reviews-Huang_Ji_Huang-Surabaya_East_Java_Java.html
1475,BOGARIA,3.5,4,"#1,475 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6652657-Reviews-BOGARIA-Surabaya_East_Java_Java.html
1476,Noodle Station,3.5,4,"#1,476 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6490088-Reviews-Noodle_Station-Surabaya_East_Java_Java.html
1477,Depot Permai,3.5,7,"#1,477 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488909-Reviews-Depot_Permai-Surabaya_East_Java_Java.html
1478,Beijing Wei,3.5,2,"#1,478 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12876242-Reviews-Beijing_Wei-Surabaya_East_Java_Java.html
1479,Bakso Keju,3.5,4,"#1,479 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6489861-Reviews-Bakso_Keju-Surabaya_East_Java_Java.html
1480,Rumah Makan Ibu Martinah,3.5,3,"#1,480 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4234045-Reviews-Rumah_Makan_Ibu_Martinah-Surabaya_East_Java_Java.html
1481,Mariposa Restaurant,3.5,4,"#1,481 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d12433355-Reviews-Mariposa_Restaurant-Surabaya_East_Java_Java.html
1482,Depot Rosa,3.5,4,"#1,482 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6504458-Reviews-Depot_Rosa-Surabaya_East_Java_Java.html
1483,Lareia Kitchen,3,8,"#1,483 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d15022958-Reviews-Lareia_Kitchen-Surabaya_East_Java_Java.html
1484,Depot Cahaya,3.5,2,"#1,484 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d4233465-Reviews-Depot_Cahaya-Surabaya_East_Java_Java.html
1485,Xi Men Ding - Galaxy Mall,3,7,"#1,485 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d8541784-Reviews-Xi_Men_Ding_Galaxy_Mall-Surabaya_East_Java_Java.html
1486,Bazaar Food Court,3.5,3,"#1,486 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d3626161-Reviews-Bazaar_Food_Court-Surabaya_East_Java_Java.html
1487,Depot Nyaman,3,13,"#1,487 of 1,778 Restaurants in Surabaya",https://www.tripadvisor.com/Restaurant_Review-g297715-d6488792-Reviews-Depot_Nyaman-Surabaya_East_Java_Java.html
